file,deleted
CEKGAD_extracted.pdb,Y
CEKGEF_extracted.pdb,Y
CEKGEH_extracted.pdb,Y
CEKGIJ_extracted.pdb,Y
CEKMAH02_extracted.pdb,Y
CEKNEL_extracted.pdb,Y
CEKPAJ_extracted.pdb,Y
CEKPUF_extracted.pdb,Y
CEKQAM_extracted.pdb,Y
CEKQEQ_extracted.pdb,Y
CEKQIU_extracted.pdb,Y
CEKQIV_extracted.pdb,Y
CEKQOA_extracted.pdb,Y
CEKQOB_extracted.pdb,Y
CEKQUH_extracted.pdb,Y
CEKRAO_extracted.pdb,Y
CEKREP_extracted.pdb,Y
CEKRES_extracted.pdb,Y
CEKRIW_extracted.pdb,Y
CEKROC_extracted.pdb,Y
CEKRUI_extracted.pdb,Y
CEKWIB_extracted.pdb,Y
CEKWOH_extracted.pdb,Y
CEKXUL_extracted.pdb,N
CELBEB_extracted.pdb,M
CELHAF_extracted.pdb,Y
CELLOB06_extracted.pdb,Y
CELMOW_extracted.pdb,Y
CELMOY_extracted.pdb,Y
CELMUE_extracted.pdb,N
CELNAJ_extracted.pdb,Y
CELNIR_extracted.pdb,Y
CELNOY_extracted.pdb,Y
CELPEP_extracted.pdb,Y
CELPER_extracted.pdb,Y
CELPIT_extracted.pdb,Y
CELQAO_extracted.pdb,Y
CELQUF_extracted.pdb,N
CELQUF01_extracted.pdb,M
CELSEU_extracted.pdb,Y
CELTES_extracted.pdb,Y
CELTES10_extracted.pdb,Y
CELVOE01_extracted.pdb,M
CELVOE11_extracted.pdb,Y
CEMBRE01_extracted.pdb,Y
CEMBRE11_extracted.pdb,Y
CEMBRE21_extracted.pdb,M
CEMCOP_extracted.pdb,Y
CEMEBR01_extracted.pdb,Y
CEMEBR02_extracted.pdb,Y
CEMFUX_extracted.pdb,Y
CEMGAE_extracted.pdb,Y
CEMGOS_extracted.pdb,Y
CEMHUZ_extracted.pdb,Y
CEMJAH_extracted.pdb,Y
CEMJEL_extracted.pdb,Y
CEMJOT03_extracted.pdb,Y
CEMJOT04_extracted.pdb,Y
CEMNAM_extracted.pdb,Y
CEMQOA_extracted.pdb,Y
CEMQOA01_extracted.pdb,Y
CEMQUG_extracted.pdb,Y
CEMXEY_extracted.pdb,Y
CEMYOJ_extracted.pdb,Y
CEMZEB_extracted.pdb,Y
CEMZOJ_extracted.pdb,Y
CENBUS_extracted.pdb,Y
CENBUU_extracted.pdb,Y
CENCAB_extracted.pdb,Y
CENCAZ_extracted.pdb,Y
CENJAI_extracted.pdb,Y
CENQAQ_extracted.pdb,Y
CENQEU_extracted.pdb,Y
CENQIW_extracted.pdb,Y
CENQOC_extracted.pdb,Y
CENQUI_extracted.pdb,Y
CENTIB_extracted.pdb,Y
CENTOH_extracted.pdb,Y
CENTUN_extracted.pdb,Y
CENVAV_extracted.pdb,Y
CENVEZ_extracted.pdb,Y
CENVID_extracted.pdb,Y
CENVOJ_extracted.pdb,Y
CENVUN_extracted.pdb,Y
CENVUP_extracted.pdb,Y
CENWAW_extracted.pdb,Y
CENWEA_extracted.pdb,Y
CENWIE_extracted.pdb,Y
CENWOK_extracted.pdb,Y
CENYUR_extracted.pdb,Y
CEPGOW_extracted.pdb,Y
CEPGUC_extracted.pdb,Y
CEPHAJ_extracted.pdb,Y
CEPHAR01_extracted.pdb,Y
CEPHOV_extracted.pdb,Y
CEPHUB_extracted.pdb,Y
CEPHUC_extracted.pdb,Y
CEPJAJ_extracted.pdb,Y
CEPJEN_extracted.pdb,Y
CEPJIT_extracted.pdb,Y
CEPLAN_extracted.pdb,N
CEPLER_extracted.pdb,N
CEPLER01_extracted.pdb,N
CEPMOA_extracted.pdb,Y
CEPMOA01_extracted.pdb,Y
CEPMOC_extracted.pdb,Y
CEPMUI_extracted.pdb,Y
CEPNAP_extracted.pdb,Y
CEPPOD_extracted.pdb,Y
CEPPUJ_extracted.pdb,Y
CEPQAQ_extracted.pdb,Y
CEPQEU_extracted.pdb,Y
CEPWUP_extracted.pdb,N
CEPXAW_extracted.pdb,N
CEPXOK_extracted.pdb,N
CEPZUU_extracted.pdb,N
CEPZUV_extracted.pdb,Y
CEQBAE_extracted.pdb,Y
CEQBEI_extracted.pdb,Y
CEQNIV_extracted.pdb,N
CEQNOB_extracted.pdb,Y
CEQQUM_extracted.pdb,Y
CEQQUN_extracted.pdb,Y
CEQRAT_extracted.pdb,Y
CEQREX_extracted.pdb,Y
CEQRIB_extracted.pdb,Y
CEQRIC_extracted.pdb,Y
CEQROI_extracted.pdb,Y
CEQXEB_extracted.pdb,Y
CERHIR_extracted.pdb,Y
CERJIT_extracted.pdb,Y
CERJOZ_extracted.pdb,Y
CERJUF_extracted.pdb,Y
CERKAM_extracted.pdb,Y
CERKOA_extracted.pdb,Y
CERLER_extracted.pdb,Y
CERLIV_extracted.pdb,Y
CERLOB_extracted.pdb,Y
CERMES02_extracted.pdb,Y
CERMOE_extracted.pdb,Y
CERNIZ_extracted.pdb,N
CERNOD_extracted.pdb,Y
CERNOF_extracted.pdb,N
CERNUJ_extracted.pdb,Y
CERPEV_extracted.pdb,Y
CERQAS_extracted.pdb,Y
CERQAU_extracted.pdb,N
CERQIA_extracted.pdb,Y
CERQIC_extracted.pdb,Y
CERQIC01_extracted.pdb,Y
CERTAW_extracted.pdb,Y
CERVEA_extracted.pdb,Y
CERYAC_extracted.pdb,Y
CERYEE_extracted.pdb,Y
CERYEG_extracted.pdb,Y
CERYIK_extracted.pdb,Y
CERZOP_extracted.pdb,Y
CERZUV_extracted.pdb,Y
CESBOU_extracted.pdb,Y
CESCOT_extracted.pdb,Y
CESCUZ_extracted.pdb,Y
CESDIO_extracted.pdb,Y
CESDOU_extracted.pdb,Y
CESGUF_extracted.pdb,Y
CESHAM_extracted.pdb,Y
CESHEN_extracted.pdb,Y
CESKAN01_extracted.pdb,Y
CESKUG_extracted.pdb,Y
CESMIW_extracted.pdb,Y
CESNOG_extracted.pdb,Y
CESPUM_extracted.pdb,Y
CESTAY_extracted.pdb,Y
CESTEC_extracted.pdb,Y
CESTOM_extracted.pdb,Y
CESVAA_extracted.pdb,Y
CESVEB_extracted.pdb,N
CESVEB10_extracted.pdb,M
CESVEE_extracted.pdb,N
CESVII_extracted.pdb,Y
CESVOL_extracted.pdb,Y
CESVOO_extracted.pdb,N
CESVUU_extracted.pdb,N
CESWAB_extracted.pdb,N
CESWAZ_extracted.pdb,Y
CESWIJ_extracted.pdb,Y
CESXAZ_extracted.pdb,Y
CESXUV_extracted.pdb,Y
CESYAC_extracted.pdb,Y
CESYEG_extracted.pdb,Y
CESYIK_extracted.pdb,Y
CESYOQ_extracted.pdb,Y
CESYUW_extracted.pdb,Y
CESZAB_extracted.pdb,Y
CESZAD_extracted.pdb,Y
CESZEF_extracted.pdb,Y
CESZEH_extracted.pdb,Y
CESZIL_extracted.pdb,Y
CETCAG_extracted.pdb,Y
CETCEK_extracted.pdb,Y
CETHUE_extracted.pdb,Y
CETJAM_extracted.pdb,Y
CETJEQ_extracted.pdb,M
CETJOA_extracted.pdb,Y
CETJUI_extracted.pdb,Y
CETKAQ_extracted.pdb,N
CETOAP_extracted.pdb,M
CETPOX02_extracted.pdb,Y
CETREZ_extracted.pdb,Y
CETRID_extracted.pdb,Y
CETROJ_extracted.pdb,Y
CETROK_extracted.pdb,Y
CETSAV_extracted.pdb,Y
CETVUU_extracted.pdb,Y
CETWEF_extracted.pdb,Y
CETWIJ_extracted.pdb,Y
CEVBUD_extracted.pdb,Y
CEVCOX_extracted.pdb,Y
CEVCUD_extracted.pdb,Y
CEVFAM_extracted.pdb,Y
CEVFEQ_extracted.pdb,Y
CEVFIU_extracted.pdb,N
CEVFOA_extracted.pdb,Y
CEVGES_extracted.pdb,Y
CEVGUG_extracted.pdb,N
CEVHAN_extracted.pdb,N
CEVHAP_extracted.pdb,Y
CEVHER_extracted.pdb,N
CEVHET_extracted.pdb,Y
CEVHIV_extracted.pdb,N
CEVHUI_extracted.pdb,Y
CEVJEU_extracted.pdb,N
CEVLUM_extracted.pdb,Y
CEVMAT_extracted.pdb,Y
CEVMEX_extracted.pdb,Y
CEVQIF_extracted.pdb,Y
CEVQIG_extracted.pdb,Y
CEVQOM_extracted.pdb,Y
CEVQUR_extracted.pdb,Y
CEVQUS_extracted.pdb,Y
CEVRAY_extracted.pdb,Y
CEVREC_extracted.pdb,Y
CEVSEE_extracted.pdb,Y
CEVTIJ_extracted.pdb,Y
CEVTOP_extracted.pdb,Y
CEVTUU_extracted.pdb,Y
CEVTUV_extracted.pdb,Y
CEVVAC_extracted.pdb,Y
CEVVAD_extracted.pdb,Y
CEVVEG_extracted.pdb,Y
CEVWEG_extracted.pdb,Y
CEVXIN_extracted.pdb,Y
CEWBAJ_extracted.pdb,Y
CEWCIQ10_extracted.pdb,N
CEWFEQ_extracted.pdb,N
CEWFIU_extracted.pdb,N
CEWFOA_extracted.pdb,N
CEWGES_extracted.pdb,Y
CEWGIW_extracted.pdb,Y
CEWGOC_extracted.pdb,Y
CEWHIW_extracted.pdb,Y
CEWHOC_extracted.pdb,Y
CEWHUI_extracted.pdb,Y
CEWHUI01_extracted.pdb,Y
CEWJAQ_extracted.pdb,Y
CEWLOI_extracted.pdb,Y
CEWLUO_extracted.pdb,Y
CEWNEA_extracted.pdb,Y
CEWNOK_extracted.pdb,Y
CEWNUQ_extracted.pdb,Y
CEWPAY_extracted.pdb,Y
CEWSUV_extracted.pdb,N
CEWWUZ_extracted.pdb,Y
CEWXAG_extracted.pdb,Y
CEWXEK_extracted.pdb,Y
CEWXUY_extracted.pdb,Y
CEWYAF_extracted.pdb,Y
CEWYIN01_extracted.pdb,Y
CEWZEL_extracted.pdb,Y
CEWZOV_extracted.pdb,Y
CEWZUB_extracted.pdb,Y
CEXBAK_extracted.pdb,Y
CEXBEO_extracted.pdb,Y
CEXBUE_extracted.pdb,Y
CEXCAL_extracted.pdb,Y
CEXFEQ_extracted.pdb,Y
CEXGER_extracted.pdb,Y
CEXGET_extracted.pdb,Y
CEXJOG_extracted.pdb,Y
CEXJUM_extracted.pdb,Y
CEXKAT_extracted.pdb,Y
CEXKEX_extracted.pdb,Y
CEXKIB_extracted.pdb,Y
CEXLEW_extracted.pdb,Y
CEXMAU01_extracted.pdb,Y
CEXNUO_extracted.pdb,Y
CEXPAW_extracted.pdb,Y
CEXPEA_extracted.pdb,Y
CEXPOK_extracted.pdb,Y
CEXPUR_extracted.pdb,Y
CEXQAX_extracted.pdb,Y
CEXQEB_extracted.pdb,N
CEXQIF_extracted.pdb,N
CEXQOL_extracted.pdb,N
CEXQUR_extracted.pdb,N
CEXRAZ_extracted.pdb,Y
CEXROM_extracted.pdb,N
CEXTAA_extracted.pdb,N
CEXVOQ_extracted.pdb,Y
CEXWEK_extracted.pdb,Y
CEXWIO_extracted.pdb,Y
CEXWOU_extracted.pdb,Y
CEXWUX_extracted.pdb,M
CEXXAH_extracted.pdb,Y
CEXXIO_extracted.pdb,Y
CEXZOX_extracted.pdb,Y
CEXZUD_extracted.pdb,Y
CEYBAM_extracted.pdb,Y
CEYBEQ_extracted.pdb,N
CEYDUI_extracted.pdb,N
CEYFAQ_extracted.pdb,N
CEYFEU_extracted.pdb,Y
CEYFIY_extracted.pdb,Y
CEYHIA_extracted.pdb,Y
CEYHUL_extracted.pdb,Y
CEYJAT_extracted.pdb,Y
CEYMUQ_extracted.pdb,Y
CEYPIH_extracted.pdb,N
CEYPII_extracted.pdb,Y
CEYPON_extracted.pdb,Y
CEYQII_extracted.pdb,Y
CEYQOO_extracted.pdb,Y
CEYTEI_extracted.pdb,Y
CEYTIM_extracted.pdb,Y
CEYVEK_extracted.pdb,Y
CEYVIO_extracted.pdb,Y
CEYVOU_extracted.pdb,Y
CEYVUY_extracted.pdb,Y
CEYWAF_extracted.pdb,Y
CEYWEJ_extracted.pdb,Y
CEYWIN_extracted.pdb,Y
CEYXIN_extracted.pdb,Y
CEYYEM_extracted.pdb,N
CEYZUC_extracted.pdb,Y
CEZBAL_extracted.pdb,Y
CEZBEP_extracted.pdb,Y
CEZBIU_extracted.pdb,Y
CEZBOA_extracted.pdb,Y
CEZBUG_extracted.pdb,Y
CEZGEV_extracted.pdb,Y
CEZGIA_extracted.pdb,N
CEZGIX_extracted.pdb,Y
CEZGOG_extracted.pdb,N
CEZGUM_extracted.pdb,N
CEZHAT_extracted.pdb,N
CEZHEX_extracted.pdb,Y
CEZJIC_extracted.pdb,Y
CEZKUQ_extracted.pdb,N
CEZLOL_extracted.pdb,Y
CEZLUR_extracted.pdb,Y
CEZMAY_extracted.pdb,Y
CEZNEC_extracted.pdb,Y
CEZNUR_extracted.pdb,Y
CEZPAZ_extracted.pdb,Y
CEZPED_extracted.pdb,Y
CEZPIH_extracted.pdb,Y
CEZPON_extracted.pdb,Y
CEZPUT_extracted.pdb,Y
CEZQAA_extracted.pdb,Y
CEZQEE_extracted.pdb,Y
CEZQII_extracted.pdb,Y
CEZQOO_extracted.pdb,Y
CEZQOQ_extracted.pdb,Y
CEZQUW_extracted.pdb,Y
CEZRAD_extracted.pdb,Y
CEZVOT_extracted.pdb,Y
CEZVUZ_extracted.pdb,Y
CEZXUD_extracted.pdb,Y
CFDAMZ01_extracted.pdb,Y
CHLSOS_extracted.pdb,Y
CHOLSI03_extracted.pdb,Y
CHOPTS01_extracted.pdb,Y
CHXBQU_extracted.pdb,Y
CHXIMZ_extracted.pdb,Y
CIBBEU_extracted.pdb,Y
CIBBIY_extracted.pdb,Y
CIBCOF_extracted.pdb,Y
CIBFIC_extracted.pdb,Y
CIBFOI_extracted.pdb,Y
CIBFUO_extracted.pdb,Y
CIBGAX_extracted.pdb,Y
CIBHUS_extracted.pdb,Y
CIBJAB_extracted.pdb,Y
CIBJIG_extracted.pdb,Y
CIBJOO_extracted.pdb,Y
CIBLAD_extracted.pdb,Y
CIBLEH_extracted.pdb,Y
CIBQIN_extracted.pdb,Y
CIBQOV_extracted.pdb,N
CIBTOX_extracted.pdb,Y
CIBVAN_extracted.pdb,Y
CIBVER_extracted.pdb,Y
CIBVIU_extracted.pdb,Y
CIBVIV_extracted.pdb,Y
CIBVOB_extracted.pdb,Y
CIBVUH_extracted.pdb,Y
CIBYAP_extracted.pdb,Y
CIBZAR_extracted.pdb,N
CIBZAR01_extracted.pdb,N
CIBZEU_extracted.pdb,Y
CIBZUK_extracted.pdb,Y
CICGED_extracted.pdb,Y
CICHUR_extracted.pdb,Y
CICLEG_extracted.pdb,Y
CICLUY_extracted.pdb,Y
CICNEI_extracted.pdb,N
CICNOS_extracted.pdb,Y
CICPAI_extracted.pdb,Y
CICPAI01_extracted.pdb,Y
CICPEM_extracted.pdb,Y
CICPEM01_extracted.pdb,Y
CICPUA_extracted.pdb,N
CICQAJ01_extracted.pdb,Y
CICQIQ01_extracted.pdb,Y
CICQIQ02_extracted.pdb,Y
CICQIQ03_extracted.pdb,Y
CICQOW01_extracted.pdb,Y
CICQOW02_extracted.pdb,Y
CICQUC_extracted.pdb,Y
CICRIS_extracted.pdb,Y
CICRUC_extracted.pdb,Y
CICSIR_extracted.pdb,Y
CICTEO_extracted.pdb,Y
CICTUE_extracted.pdb,Y
CICVAO_extracted.pdb,Y
CICVEQ_extracted.pdb,Y
CICVUF_extracted.pdb,N
CICXOB_extracted.pdb,M
CICYIW_extracted.pdb,Y
CICYOD_extracted.pdb,Y
CIDBIC_extracted.pdb,Y
CIDGOM_extracted.pdb,Y
CIDGUS_extracted.pdb,Y
CIDGUU_extracted.pdb,Y
CIDMOR_extracted.pdb,N
CIDMUX_extracted.pdb,N
CIDNAE_extracted.pdb,N
CIDNEI_extracted.pdb,N
CIDNEJ_extracted.pdb,Y
CIDNUB_extracted.pdb,Y
CIDPOV_extracted.pdb,Y
CIDPUB_extracted.pdb,Y
CIDREM_extracted.pdb,Y
CIDROZ_extracted.pdb,Y
CIDTIV_extracted.pdb,Y
CIFDED_extracted.pdb,Y
CIFDIH_extracted.pdb,Y
CIFDON_extracted.pdb,Y
CIFDUT_extracted.pdb,Y
CIFGEE_extracted.pdb,Y
CIFGII_extracted.pdb,Y
CIFKEJ_extracted.pdb,Y
CIFLAF_extracted.pdb,Y
CIFLEJ_extracted.pdb,Y
CIFLOT_extracted.pdb,Y
CIFLUZ_extracted.pdb,Y
CIFMUA_extracted.pdb,N
CIFNAH_extracted.pdb,N
CIFNAJ_extracted.pdb,Y
CIFNEL01_extracted.pdb,Y
CIFNEM_extracted.pdb,Y
CIFNEN_extracted.pdb,Y
CIFNIR_extracted.pdb,Y
CIFNOX_extracted.pdb,Y
CIFNUD_extracted.pdb,Y
CIFPUF_extracted.pdb,Y
CIFQEN01_extracted.pdb,N
CIFRER_extracted.pdb,Y
CIFRIV_extracted.pdb,Y
CIFROY02_extracted.pdb,Y
CIFROY03_extracted.pdb,Y
CIFSIV_extracted.pdb,Y
CIFSOB_extracted.pdb,Y
CIFSUH_extracted.pdb,Y
CIFYOI_extracted.pdb,Y
CIFZID_extracted.pdb,Y
CIFZOJ_extracted.pdb,Y
CIFZUP_extracted.pdb,Y
CIGBAY_extracted.pdb,Y
CIGBEC_extracted.pdb,Y
CIGBIF_extracted.pdb,N
CIGBIG_extracted.pdb,Y
CIGBOM_extracted.pdb,Y
CIGBUR_extracted.pdb,N
CIGDAX_extracted.pdb,Y
CIGDEB_extracted.pdb,Y
CIGDUU_extracted.pdb,Y
CIGJAD_extracted.pdb,Y
CIGSIW_extracted.pdb,Y
CIGSIX_extracted.pdb,Y
CIGSOC_extracted.pdb,Y
CIHBAX01_extracted.pdb,Y
CIHBAX02_extracted.pdb,Y
CIHDAZ_extracted.pdb,Y
CIHDEF_extracted.pdb,Y
CIHDIJ_extracted.pdb,Y
CIHDON_extracted.pdb,Y
CIHDOP_extracted.pdb,Y
CIHDUV_extracted.pdb,Y
CIHFAA_extracted.pdb,Y
CIHFAD_extracted.pdb,Y
CIHFEH_extracted.pdb,Y
CIHFIL_extracted.pdb,Y
CIHGIJ_extracted.pdb,Y
CIHGOP_extracted.pdb,Y
CIHKEM_extracted.pdb,Y
CIHKIQ_extracted.pdb,Y
CIHLOU_extracted.pdb,N
CIHPAM_extracted.pdb,Y
CIHPEQ_extracted.pdb,Y
CIHPIS_extracted.pdb,Y
CIHPIU_extracted.pdb,N
CIHPUH_extracted.pdb,Y
CIHPUH01_extracted.pdb,Y
CIHQEP_extracted.pdb,Y
CIHSOD_extracted.pdb,N
CIHVIB_extracted.pdb,Y
CIHWEY_extracted.pdb,N
CIHWUO_extracted.pdb,Y
CIHWUO01_extracted.pdb,Y
CIHXAV_extracted.pdb,Y
CIHXNO_extracted.pdb,M
CIJBAA_extracted.pdb,Y
CIJCUV_extracted.pdb,Y
CIJDUX_extracted.pdb,Y
CIJDUX01_extracted.pdb,Y
CIJLAK_extracted.pdb,N
CIJMEO_extracted.pdb,Y
CIJMEQ_extracted.pdb,N
CIJMIS_extracted.pdb,Y
CIJMIU_extracted.pdb,Y
CIJMOY_extracted.pdb,Y
CIJNUG_extracted.pdb,Y
CIJRUK_extracted.pdb,Y
CIJVUO_extracted.pdb,Y
CIJWAV_extracted.pdb,Y
CIJXOI_extracted.pdb,Y
CIJYEB_extracted.pdb,Y
CIJYEB01_extracted.pdb,Y
CIJZUR_extracted.pdb,Y
CIKBAA_extracted.pdb,Y
CIKBEE_extracted.pdb,Y
CIKBII_extracted.pdb,M
CIKDAC_extracted.pdb,Y
CIKDEG_extracted.pdb,Y
CIKFAE_extracted.pdb,Y
CIKFEI_extracted.pdb,Y
CIKLAJ_extracted.pdb,Y
CIKLAJ01_extracted.pdb,M
CIKLEO_extracted.pdb,Y
CIKNAL_extracted.pdb,Y
CIKNUG01_extracted.pdb,Y
CIKPUK_extracted.pdb,Y
CIKQAR_extracted.pdb,Y
CIKQET_extracted.pdb,Y
CIKQET01_extracted.pdb,Y
CIKQEV_extracted.pdb,Y
CIKQIY_extracted.pdb,Y
CIKQUJ_extracted.pdb,Y
CIKREU_extracted.pdb,Y
CIKSIY_extracted.pdb,Y
CIKSIY10_extracted.pdb,Y
CIKSUL_extracted.pdb,Y
CIKTUL_extracted.pdb,Y
CIKVAU_extracted.pdb,Y
CIKVEZ_extracted.pdb,Y
CIKYEA_extracted.pdb,Y
CIKYUT_extracted.pdb,Y
CIKZUT_extracted.pdb,N
CILBEH_extracted.pdb,N
CILBUV_extracted.pdb,Y
CILCAD_extracted.pdb,Y
CILCEG_extracted.pdb,Y
CILCUY_extracted.pdb,N
CILDEJ_extracted.pdb,Y
CILHIO02_extracted.pdb,Y
CILHIO03_extracted.pdb,Y
CILHIO06_extracted.pdb,Y
CILHIO07_extracted.pdb,Y
CILHIO08_extracted.pdb,Y
CILHIO09_extracted.pdb,M
CILHIO11_extracted.pdb,M
CILHIO20_extracted.pdb,Y
CILHIO21_extracted.pdb,Y
CILHIO30_extracted.pdb,M
CILHIO31_extracted.pdb,Y
CILHIO36_extracted.pdb,Y
CILNOD_extracted.pdb,Y
CILPES_extracted.pdb,Y
CILQIA_extracted.pdb,Y
CILQIY_extracted.pdb,Y
CILREX_extracted.pdb,N
CILRIB_extracted.pdb,N
CILROH_extracted.pdb,N
CILRUN_extracted.pdb,N
CILSAU_extracted.pdb,N
CILSEW_extracted.pdb,Y
CILSEY_extracted.pdb,N
CILSIC_extracted.pdb,N
CILTEZ_extracted.pdb,Y
CILXUT_extracted.pdb,Y
CILYUU_extracted.pdb,N
CILZAB_extracted.pdb,Y
CILZUS01_extracted.pdb,Y
CIMBIL_extracted.pdb,Y
CIMBIL01_extracted.pdb,Y
CIMBIM_extracted.pdb,Y
CIMBOR_extracted.pdb,Y
CIMBOR01_extracted.pdb,Y
CIMBUX_extracted.pdb,Y
CIMBUX01_extracted.pdb,Y
CIMCAE_extracted.pdb,Y
CIMCAE01_extracted.pdb,Y
CIMCEI_extracted.pdb,Y
CIMCEI01_extracted.pdb,Y
CIMCOS_extracted.pdb,Y
CIMKAN_extracted.pdb,Y
CIMMUI04_extracted.pdb,Y
CIMNUJ_extracted.pdb,Y
CIMPAR_extracted.pdb,Y
CIMPEV_extracted.pdb,Y
CIMPIZ_extracted.pdb,Y
CIMREX_extracted.pdb,N
CIMRIB_extracted.pdb,Y
CIMRIB01_extracted.pdb,Y
CIMROH_extracted.pdb,Y
CIMTUP_extracted.pdb,Y
CIMTUQ_extracted.pdb,Y
CIMVIF_extracted.pdb,Y
CIMVOL_extracted.pdb,Y
CIMVUR_extracted.pdb,Y
CIMWAY_extracted.pdb,Y
CIMWEC_extracted.pdb,Y
CIMWIG_extracted.pdb,Y
CIMWOM_extracted.pdb,Y
CIMWUS_extracted.pdb,Y
CIMYIG_extracted.pdb,Y
CIMZON03_extracted.pdb,Y
CINDUB_extracted.pdb,Y
CINFAJ_extracted.pdb,Y
CINGEL_extracted.pdb,Y
CINGIP_extracted.pdb,Y
CINGIR_extracted.pdb,Y
CINGOV_extracted.pdb,Y
CINGUB_extracted.pdb,Y
CINHEM_extracted.pdb,Y
CINHEO_extracted.pdb,Y
CINKEP_extracted.pdb,Y
CINKIW_extracted.pdb,Y
CINKOC_extracted.pdb,Y
CINLES_extracted.pdb,Y
CINLOB_extracted.pdb,Y
CINLUH_extracted.pdb,Y
CINMAC07_extracted.pdb,Y
CINMAC10_extracted.pdb,Y
CINMAO_extracted.pdb,Y
CINMAQ_extracted.pdb,Y
CINMER04_extracted.pdb,Y
CINMER05_extracted.pdb,Y
CINMER06_extracted.pdb,Y
CINMER07_extracted.pdb,Y
CINMET_extracted.pdb,Y
CINMIX_extracted.pdb,Y
CINNIW_extracted.pdb,Y
CINNOC_extracted.pdb,Y
CINQEX_extracted.pdb,N
CINRID_extracted.pdb,Y
CINSEZ_extracted.pdb,Y
CINSID_extracted.pdb,Y
CINSOJ_extracted.pdb,Y
CINTAV_extracted.pdb,M
CINTEZ_extracted.pdb,M
CINTOL_extracted.pdb,Y
CINTUR_extracted.pdb,Y
CINVAY_extracted.pdb,Y
CINXII_extracted.pdb,Y
CINYOQ_extracted.pdb,Y
CIPMOE01_extracted.pdb,Y
CIPMUK_extracted.pdb,Y
CIPNAR_extracted.pdb,Y
CIPPAT_extracted.pdb,Y
CIPPAT01_extracted.pdb,Y
CIPPEX_extracted.pdb,Y
CIPPOI_extracted.pdb,Y
CIPRAW_extracted.pdb,Y
CIPREA_extracted.pdb,Y
CIPRIE_extracted.pdb,Y
CIPROK_extracted.pdb,Y
CIPRUQ_extracted.pdb,Y
CIPSAW_extracted.pdb,Y
CIPSAX_extracted.pdb,Y
CIPSEA_extracted.pdb,Y
CIPTEB_extracted.pdb,Y
CIPVUU_extracted.pdb,Y
CIPXII_extracted.pdb,Y
CIPXUV_extracted.pdb,Y
CIPYAC_extracted.pdb,Y
CIPYEG_extracted.pdb,Y
CIPZEH_extracted.pdb,Y
CIPZIM_extracted.pdb,Y
CIQBUA_extracted.pdb,Y
CIQCAJ_extracted.pdb,Y
CIQCOV_extracted.pdb,Y
CIQCUC_extracted.pdb,Y
CIQFOY_extracted.pdb,N
CIQHAM_extracted.pdb,Y
CIQHAO_extracted.pdb,Y
CIQHIU_extracted.pdb,Y
CIQJAO_extracted.pdb,Y
CIQJES_extracted.pdb,Y
CIQJIW_extracted.pdb,Y
CIQKIX_extracted.pdb,Y
CIQKOD_extracted.pdb,Y
CIQLUK_extracted.pdb,Y
CIQMOF_extracted.pdb,Y
CIQNEW_extracted.pdb,Y
CIQNIA_extracted.pdb,N
CIQPUO_extracted.pdb,Y
CIQQAV_extracted.pdb,Y
CIQREB_extracted.pdb,Y
CIQRIE_extracted.pdb,Y
CIQSIF_extracted.pdb,Y
CIQSOL_extracted.pdb,Y
CIQVAA_extracted.pdb,Y
CIQVED_extracted.pdb,Y
CIQYOR01_extracted.pdb,Y
CIQYOR02_extracted.pdb,Y
CIRCUE_extracted.pdb,Y
CIRDIT_extracted.pdb,Y
CIRFEQ_extracted.pdb,Y
CIRFUG_extracted.pdb,Y
CIRGOB_extracted.pdb,Y
CIRHER_extracted.pdb,Y
CIRLIA_extracted.pdb,Y
CIRMAT_extracted.pdb,Y
CIRMEX_extracted.pdb,Y
CIRMIB_extracted.pdb,Y
CIRPIF_extracted.pdb,Y
CIRPOL_extracted.pdb,Y
CIRSON_extracted.pdb,Y
CIRSON01_extracted.pdb,Y
CIRSON02_extracted.pdb,Y
CIRTEC_extracted.pdb,N
CIRVAA02_extracted.pdb,Y
CIRVAA03_extracted.pdb,Y
CIRZUA_extracted.pdb,Y
CISBAJ_extracted.pdb,Y
CISBEN_extracted.pdb,Y
CISBIR_extracted.pdb,Y
CISBUD_extracted.pdb,Y
CISCIS_extracted.pdb,Y
CISCOZ_extracted.pdb,Y
CISCUF_extracted.pdb,Y
CISFAL_extracted.pdb,Y
CISFEP_extracted.pdb,Y
CISFOB_extracted.pdb,Y
CISFOZ_extracted.pdb,Y
CISFUH_extracted.pdb,Y
CISGIW_extracted.pdb,Y
CISHAP_extracted.pdb,Y
CISMOI_extracted.pdb,Y
CISMUO_extracted.pdb,Y
CISNAV_extracted.pdb,Y
CISNIE_extracted.pdb,Y
CISPIG_extracted.pdb,Y
CISRAA_extracted.pdb,Y
CISRIG_extracted.pdb,Y
CISTOQ_extracted.pdb,Y
CISTUW_extracted.pdb,N
CISVIL_extracted.pdb,Y
CISWAF_extracted.pdb,Y
CISXAD01_extracted.pdb,N
CISYOU_extracted.pdb,Y
CISYUA_extracted.pdb,Y
CISZAH_extracted.pdb,Y
CISZEL_extracted.pdb,Y
CITARC01_extracted.pdb,Y
CITDUG_extracted.pdb,Y
CITHAQ_extracted.pdb,Y
CITJOF_extracted.pdb,Y
CITLAS_extracted.pdb,N
CITMOH_extracted.pdb,M
CITNAV_extracted.pdb,Y
