author,number,DOI,CSD,solvent,disorder
Zhang,1007739,,UJIMOR01,n,y
Zhang,980647,,UJOTES03,n,n
Zhang,1033236,,UJOTES04,n,n
Zhang,146020,,UJUSUN01,y,n
Zhang,279334,,UJUVUQ01,n,n
Zhang,212059,,UJUZUU,n,n
Zhang,212060,,UKABAJ,y,n
Zhang,200166,,UKABEN,y,n
Zhang,200166,,UKABEN01,y,n
Zhang,200167,,UKABEN02,y,y
Zhang,203243,,UKAGOC,y,y
Zhang,203243,,UKAGOC01,y,y
Zhang,1450616,,UKAJUN,n,n
Zhang,1447716,,UKAYEM,n,n
Zhang,194321,,UKEBIV,y,n
Zhang,194322,,UKEBOB,y,n
Zhang,1445824,,UKEHUP,y,n
Zhang,1046181,,UKEJIF,y,n
Zhang,183584,,UKESEI,y,n
Zhang,183585,,UKESIM,y,n
Zhang,947497,,UKILAC02,n,n
Zhang,1441903,,UKITUF,n,n
Zhang,None,,UKODAZ01,y,n
Zhang,211191,,UKOQUG,n,n
Zhang,1433252,,UKULIX,y,n
Zhang,1433253,,UKULOD,y,n
Zhang,1433254,,UKULUJ,y,n
Zhang,1431371,,UKUPOH,y,n
Zhang,1431373,,UKUPUN,y,y
Zhang,1050979,,ULAGAR,y,n
Zhang,1406851,,ULANUS,y,n
Zhang,1406850,,ULAPAA,y,n
Zhang,1406854,,ULAPEE,y,n
Zhang,1419320,,ULAPII,y,n
Zhang,1406844,,ULAPOO,y,n
Zhang,1418661,,ULAZAK,y,n
Zhang,1418662,,ULAZEO,y,y
Zhang,1418716,,ULAZIS,y,n
Zhang,1418663,,ULAZOY,y,n
Zhang,1418705,,ULAZUE,y,n
Zhang,815524,,ULEGIC,n,n
Zhang,815544,,ULELIH,y,n
Zhang,815617,,ULICOI,n,n
Zhang,815633,,ULIGOM,n,n
Zhang,815640,,ULIJAB,y,n
Zhang,815650,,ULILAD,y,n
Zhang,794803,,ULOGEI,n,n
Zhang,1446478,,ULUDEM,n,n
Zhang,1446479,,ULUDIQ,n,n
Zhang,1446480,,ULUDOW,n,n
Zhang,1446481,,ULUDUC,n,n
Zhang,1446482,,ULUFAK,n,n
Zhang,1446483,,ULUFEO,n,n
Zhang,1440666,,ULUMEV,y,n
Zhang,782618,,UMASIL,n,n
Zhang,782618,,UMASIL01,n,n
Zhang,782619,,UMASOR,n,n
Zhang,782619,,UMASOR01,n,n
Zhang,214073,,UMATUX,n,n
Zhang,783106,,UMEMOP,y,n
Zhang,789405,,UMEMUV,y,y
Zhang,792765,,UMENAC,n,n
Zhang,193638,,UMIMOS,y,n
Zhang,193639,,UMIMUY,y,n
Zhang,193808,,UMINAF,y,n
Zhang,193809,,UMINEJ,y,n
Zhang,194674,,UMININ,y,n
Zhang,194675,,UMINOT,y,n
Zhang,1494892,,UMIQUE01,n,n
Zhang,948886,,UMIREP,y,n
Zhang,None,,UMOKOW,n,n
Zhang,None,,UMOPER,n,n
Zhang,1462825,,UMOPIX,y,n
Zhang,806368,,UNAGAS,n,n
Zhang,806369,,UNAGEW,y,y
Zhang,819741,,UNAKOK,y,n
Zhang,819742,,UNAKUQ,y,n
Zhang,819743,,UNALAX,y,n
Zhang,802444,,UNEHAX,n,y
Zhang,800853,,UNEJIH,n,n
Zhang,742987,,UNEPOT,n,n
Zhang,1483161,,UNEPUA,n,y
Zhang,737932,,UNESAI,y,n
Zhang,737932,,UNESAI01,y,n
Zhang,797478,,UNIBEZ,y,y
Zhang,762456,,UNIBID,y,n
Zhang,819674,,UNIHIJ,n,n
Zhang,819675,,UNIHOP,n,y
Zhang,950106,,UNOHAI,n,n
Zhang,989219,,UNOJAK,n,n
Zhang,1425327,,UNOMIV01,y,n
Zhang,820102,,UNOVID,y,n
Zhang,820126,,UNUBEL,y,n
Zhang,820137,,UNUDIR,y,n
Zhang,1444391,,UNUDOY,n,n
Zhang,1444392,,UNUDUE,n,n
Zhang,1474506,,UNUJEU,n,n
Zhang,820160,,UNUKAQ,y,n
Zhang,820187,,UNUQIE,n,y
Zhang,820229,,UNUZUZ,n,y
Zhang,820249,,UPAFUN,n,n
Zhang,820304,,UPASOU,y,n
Zhang,1478345,,UPAVOY,n,n
Zhang,1551151,,UPAXOA01,n,n
Zhang,763146,,UPAXOZ,n,n
Zhang,815308,,UPAYOA,y,n
Zhang,735918,,UPEDAV,y,n
Zhang,735919,,UPEDEZ,n,n
Zhang,970122,,UPETOA,y,n
Zhang,820724,,UPEYEU,y,y
Zhang,773974,,UPIBAX,n,n
Zhang,777267,,UPIBEB,y,n
Zhang,1483907,,UPIXIC,n,n
Zhang,1483908,,UPIXOI,n,n
Zhang,688766,,UPUPUR,y,n
Zhang,797202,,UQABAQ,n,n
Zhang,787963,,UQAFEY,y,n
Zhang,787970,,UQAGUP,n,n
Zhang,802462,,UQEBEY,n,n
Zhang,802467,,UQEDAW,y,n
Zhang,814565,,UQESAL,n,n
Zhang,1436828,,UQIHEJ,y,n
Zhang,776624,,UQILIQ,y,y
Zhang,1014707,,URAFAV01,n,n
Zhang,825374,,URAHOL,y,n
Zhang,825381,,URAKAA,y,n
Zhang,825397,,URANEH,y,n
Zhang,1039186,,URARAI,n,n
Zhang,825418,,URASIQ,n,n
Zhang,825492,,URELAF,n,n
Zhang,825516,,UREQUE,n,n
Zhang,825517,,URERAL,n,y
Zhang,1450981,,UREREQ,n,y
Zhang,1455416,,UREVAQ,n,n
Zhang,825539,,UREWOE,n,n
Zhang,1479561,,UREXUM,y,n
Zhang,1479562,,UREYAT,y,n
Zhang,1479563,,UREYEX,y,n
Zhang,1457713,,URIYIF,n,n
Zhang,1457714,,URIYOL,n,n
Zhang,1457715,,URIYUR,n,n
Zhang,1457716,,URIZAY,n,n
Zhang,1481256,,UROCUB,n,n
Zhang,789265,,UROGOY,y,y
Zhang,803407,,UROZIL,n,n
Zhang,784858,,URUMOK,y,n
Zhang,791662,,USAGAX,y,n
Zhang,675097,,USALEG,y,n
Zhang,754868,,USALIK,y,n
Zhang,1453146,,USANAF,y,n
Zhang,1453147,,USANEJ,y,y
Zhang,1452249,,USAZOF,y,y
Zhang,1414061,,USEBUR,y,n
Zhang,1483838,,USEGAC,n,n
Zhang,1498210,,USEGIK,y,y
Zhang,1498210,,USEGIK01,y,y
Zhang,1498223,,USEKIO,n,n
Zhang,1498224,,USEKOU,n,n
Zhang,1498225,,USEKUA,n,n
Zhang,1498226,,USELAH,n,n
Zhang,1498239,,USENEN,y,y
Zhang,1498240,,USENIR,y,y
Zhang,1498352,,USIDOR,n,n
Zhang,807900,,USIJUC,n,n
Zhang,784532,,USIKEN,n,n
Zhang,828683,,USIXUQ,y,n
Zhang,764024,,USODEM,n,n
Zhang,791180,,USOGEP,y,n
Zhang,823521,,USOGUF,n,n
Zhang,784524,,USOKOD,y,y
Zhang,1838493,,USOLIZ01,n,n
Zhang,1498550,,USOLOF01,n,n
Zhang,1498551,,USOLUL01,n,n
Zhang,746212,,USOWUV,n,n
Zhang,746214,,USOXAC,n,n
Zhang,1436344,,UTEJAG,y,n
Zhang,814671,,UTIGUA,y,n
Zhang,812825,,UTIWEA,y,n
Zhang,812826,,UTIWIE,y,n
Zhang,827958,,UTOHER,n,n
Zhang,814566,,UTOHOB,y,n
Zhang,831102,,UTOMEW,y,n
Zhang,1502715,,UTOPEA,n,n
Zhang,1502716,,UTOPIE,n,n
Zhang,1502729,,UTUDIY,n,n
Zhang,1502730,,UTUDOE,n,n
Zhang,1502731,,UTUDUK,n,n
Zhang,1502732,,UTUFAS,n,n
Zhang,1502733,,UTUFEW,n,n
Zhang,760516,,UTUJEZ,n,n
Zhang,1502872,,UVAQOZ,n,n
Zhang,1502891,,UVASER,y,n
Zhang,795474,,UVATOB,y,n
Zhang,823959,,UVAXEV,n,n
Zhang,803606,,UVEJAH,y,y
Zhang,797919,,UVEJEL,n,n
Zhang,797920,,UVEJIP,n,n
Zhang,722594,,UVEJUB,y,n
Zhang,1503144,,UVEWUP,n,n
Zhang,1503172,,UVIBAE,n,n
Zhang,810198,,UVIFIP,y,n
Zhang,810199,,UVIFOV,n,n
Zhang,810200,,UVIFOV01,n,n
Zhang,810201,,UVIGAI,n,y
Zhang,810202,,UVIGEM,n,y
Zhang,810203,,UVIGIQ,n,n
Zhang,810204,,UVIGOW,n,n
Zhang,810205,,UVIGUC,y,n
Zhang,1495828,,UVIJUG,y,n
Zhang,812778,,UVIQOG,y,n
Zhang,812779,,UVIQUM,y,n
Zhang,812780,,UVIRAT,n,n
Zhang,812781,,UVIREX,n,n
Zhang,740913,,UVIWOM,y,y
Zhang,1485477,,UVIYIJ02,n,n
Zhang,1417744,,UVOCEP,y,n
Zhang,1417743,,UVOCIT,y,n
Zhang,818677,,UVOZAH,n,n
Zhang,772745,,UVURIN,n,n
Zhang,933691,,UWAHUX,n,n
Zhang,1409263,,UWAJAF,y,n
Zhang,689358,,UWANIQ,n,n
Zhang,1503627,,UWAXUN,y,n
Zhang,1503647,,UWECIK,y,n
Zhang,1503680,,UWEHEL,y,n
Zhang,1503682,,UWEJIR,n,n
Zhang,1501632,,UWEQEU,y,n
Zhang,1503930,,UWIMAQ01,n,n
Zhang,821778,,UWOHEU,n,n
Zhang,1061897,,UWUGIE,n,n
Zhang,1061905,,UWUGOK,n,n
Zhang,1061906,,UWUGUQ,n,n
Zhang,787619,,UXEWEA,n,n
Zhang,842244,,UXISEA,n,n
Zhang,842245,,UXISIE,n,n
Zhang,842246,,UXISOK,y,n
Zhang,842247,,UXISUQ,y,n
Zhang,1484814,,UXUJUU,n,n
Zhang,1041994,,UXUROW,n,n
Zhang,1445636,,UXUWER,n,n
Zhang,742862,,UYAKEL,n,n
Zhang,808424,,UYAQIV,y,n
Zhang,793908,,UYAWOH,n,n
Zhang,1456975,,UYEDAF,y,n
Zhang,1478596,,UYEDIN,y,n
Zhang,830371,,UYIHUG,n,n
Zhang,1052029,,UYITIH,y,y
Zhang,950305,,UYIVOP,n,n
Zhang,803512,,UYOGUL,n,n
Zhang,701083,,UYOZEO,y,n
Zhang,796281,,UYOZIS,y,n
Zhang,802118,,UYUHOM,n,n
Zhang,786002,,UYUJEE,y,n
Zhang,794337,,UYUVEQ,y,y
Zhang,874811,,UZAYUQ01,n,n
Zhang,809577,,UZETAV,n,n
Zhang,847071,,UZIWOQ,y,n
Zhang,847072,,UZIWOQ01,y,y
Zhang,781779,,UZUJEF,y,n
Zhang,1515743,,UZUMEJ,y,n
Zhang,799628,,VABHOX,n,n
Zhang,799636,,VABKEQ,y,y
Zhang,799678,,VABTOJ,y,n
Zhang,799718,,VACDOU,n,n
Zhang,799719,,VACDUA,y,y
Zhang,799721,,VACFEM,n,n
Zhang,755550,,VACMIX,n,n
Zhang,979579,,VACVON,n,n
Zhang,800130,,VADCEK,n,n
Zhang,800131,,VADCIO,n,n
Zhang,800416,,VADGIS,n,n
Zhang,800417,,VADGOY,n,n
Zhang,744681,,VAGSAZ,y,n
Zhang,744682,,VAGSED,y,n
Zhang,None,,VAHCUC01,y,n
Zhang,1423561,,VAJBIU,y,y
Zhang,1444772,,VAKLOL,y,n
Zhang,1444773,,VAKLUR,n,n
Zhang,780130,,VAKWUB,n,n
Zhang,212073,,VALKOJ01,n,y
Zhang,1437024,,VALPEG,y,n
Zhang,1504830,,VAMMOO,n,y
Zhang,1504828,,VAMXIT,n,y
Zhang,1504829,,VAMXOZ,n,n
Zhang,1487714,,VANRIO,n,n
Zhang,1487715,,VANROU,n,n
Zhang,261917,,VANYOY01,n,n
Zhang,782631,,VAPKOO,y,y
Zhang,1511987,,VAPPIO,n,n
Zhang,1512444,,VAPPOU,n,n
Zhang,1500297,,VAPQAH,y,n
Zhang,192170,,VAPQEJ,n,n
Zhang,1500298,,VAPQEL,y,n
Zhang,820613,,VAPQOU,y,n
Zhang,820614,,VAPQUA,y,y
Zhang,820615,,VAPRAH,y,y
Zhang,1419088,,VAPTUE,n,n
Zhang,217323,,VARBOG,y,n
Zhang,849726,,VARFUR,y,n
Zhang,849727,,VARGAY,y,n
Zhang,193666,,VARJOO,y,n
Zhang,851132,,VARMIM,n,n
Zhang,846860,,VARMOS,n,n
Zhang,846861,,VARMUY,n,n
Zhang,846862,,VARNAF,n,n
Zhang,837545,,VARPIP,y,n
Zhang,854402,,VASKIL,n,n
Zhang,803618,,VASMOT,y,n
Zhang,211695,,VASSEO,n,n
Zhang,797937,,VASSEP,n,n
Zhang,211696,,VASSIS,n,n
Zhang,822551,,VASSIT,y,n
Zhang,806017,,VATFED,n,n
Zhang,795099,,VATFUT,y,n
Zhang,1522005,,VATHAC,y,n
Zhang,None,,VATJEF,y,n
Zhang,1280443,,VATYOE,y,n
Zhang,268934,,VAVPEO,y,n
Zhang,846781,,VAVTUJ,n,n
Zhang,846782,,VAVVAR,n,n
Zhang,870197,,VAVWAS,y,y
Zhang,1526408,,VAWDAB,y,n
Zhang,261885,,VAWFIJ,n,n
Zhang,829568,,VAWHUY,n,n
Zhang,869719,,VAWKUB,y,y
Zhang,848115,,VAWLAI,y,n
Zhang,1518182,,VAWLAJ,n,n
Zhang,848116,,VAWLEM,y,n
Zhang,754949,,VAWNUE,n,n
Zhang,None,,VAWTUJ,n,n
Zhang,None,,VAWVAR,y,n
Zhang,296082,,VAWVAR01,y,n
Zhang,None,,VAWVEV,n,n
Zhang,1280643,,VAWVEV01,n,n
Zhang,1444479,,VAWWEV03,y,n
Zhang,827627,,VAXDOP,n,n
Zhang,1547724,,VAXSIZ,n,n
Zhang,268411,,VAXYAV,y,n
Zhang,275439,,VAXZAW,y,n
Zhang,1280827,,VAYROC,n,n
Zhang,1280828,,VAYRUI,n,n
Zhang,293854,,VAYTIZ,n,n
Zhang,293864,,VAYWIC,y,n
Zhang,293871,,VAYXUP,y,n
Zhang,1573046,,VAZBOQ,y,n
Zhang,879777,,VAZCAC01,n,n
Zhang,293911,,VAZHEK,n,n
Zhang,293919,,VAZJUC,y,n
Zhang,242633,,VAZVAU,y,n
Zhang,1547907,,VAZYON,y,n
Zhang,1548051,,VAZYUT,n,n
Zhang,916603,,VEBGUE01,y,n
Zhang,1551154,,VEBKOF,n,n
Zhang,1573405,,VECBUD,y,y
Zhang,1573406,,VECCAK,y,n
Zhang,1550060,,VECCUE,n,n
Zhang,879994,,VEDCOY,y,n
Zhang,1561692,,VEDDUG01,y,n
Zhang,1561693,,VEDFAO01,y,n
Zhang,1561694,,VEDFES01,y,n
Zhang,1561695,,VEDFIW01,y,n
Zhang,1525828,,VEDHUK,n,n
Zhang,1525826,,VEDJUM,n,n
Zhang,881882,,VEDKAS,y,n
Zhang,1535658,,VEDKAT,n,n
Zhang,881883,,VEDKEW,y,n
Zhang,1525827,,VEDKEX,n,n
Zhang,881884,,VEDKIA,y,n
Zhang,1402147,,VEDSAB,y,n
Zhang,1402148,,VEDSEF,y,n
Zhang,1402221,,VEDSIJ,y,n
Zhang,1540914,,VEDVAE,y,n
Zhang,1540930,,VEDVEI,y,n
Zhang,1548053,,VEDWIN,n,n
Zhang,1548054,,VEDWOT,n,n
Zhang,1560538,,VEDXEK,n,n
Zhang,823925,,VEFCOA,n,n
Zhang,835955,,VEFHIZ,n,n
Zhang,777465,,VEFHOF,n,n
Zhang,1573759,,VEFKEZ,n,n
Zhang,879026,,VEGDIW,y,n
Zhang,879027,,VEGDOC,y,n
Zhang,879028,,VEGDUI,y,n
Zhang,879029,,VEGFAQ,n,n
Zhang,880808,,VEGKOJ,n,n
Zhang,601236,,VEGKUO,y,n
Zhang,880809,,VEGKUP,n,n
Zhang,None,,VEHREF,n,n
Zhang,1511164,,VEHROS,n,n
Zhang,1035842,,VEHYAI01,n,n
Zhang,872182,,VEJLAZ,y,n
Zhang,1549336,,VEKHUR,n,n
Zhang,1526915,,VEKKII,y,y
Zhang,251043,,VEKLAZ,n,n
Zhang,774833,,VEKMOO01,n,n
Zhang,600932,,VEKZER,y,y
Zhang,600933,,VEKZIV,y,y
Zhang,1817977,,VELCOH,y,n
Zhang,1817977,,VELCOH01,y,n
Zhang,833543,,VELHEB,n,n
Zhang,860836,,VELHIF,n,n
Zhang,874006,,VELNOR,n,n
Zhang,776038,,VELQOU,n,n
Zhang,802906,,VELQUA,y,n
Zhang,618964,,VELRIO,y,n
Zhang,865287,,VELSUC,y,y
Zhang,692025,,VELTAJ,n,y
Zhang,1575240,,VELTIS,n,n
Zhang,1586556,,VELVEQ,n,n
Zhang,888495,,VELVUF,n,n
Zhang,888496,,VELWAM,y,n
Zhang,618331,,VELWUF,y,n
Zhang,878009,,VELWUG,y,y
Zhang,878010,,VELXAN,y,n
Zhang,878011,,VELXER,y,y
Zhang,606534,,VELZES01,n,n
Zhang,618351,,VEMBUL,y,n
Zhang,890917,,VEMCIB,y,n
Zhang,890918,,VEMCOH,y,n
Zhang,1570909,,VEMNUZ,n,y
Zhang,873393,,VEMQUB,n,n
Zhang,621409,,VEMZET,n,n
Zhang,621464,,VENKOP,n,n
Zhang,621486,,VENLOQ,n,n
Zhang,1282121,,VENRUB,n,n
Zhang,1282122,,VENSAI,y,n
Zhang,1282123,,VENSEM,y,n
Zhang,920736,,VENVAN,y,n
Zhang,920737,,VENVER,n,n
Zhang,920738,,VENVIV,n,n
Zhang,920739,,VENVOB,y,y
Zhang,920740,,VENVUH,y,y
Zhang,920741,,VENWAO,n,y
Zhang,920742,,VENWES,n,n
Zhang,920743,,VENWIW,y,n
Zhang,920744,,VENWOC,n,y
Zhang,920745,,VENWUI,n,y
Zhang,920746,,VENXAP,n,n
Zhang,920747,,VENXET,y,n
Zhang,1505896,,VENYEV,n,n
Zhang,621856,,VEPDUQ,y,n
Zhang,287274,,VEPMIN,y,n
Zhang,1548371,,VEPNEM,y,n
Zhang,622424,,VEPVOC,y,n
Zhang,622425,,VEPVUI,y,n
Zhang,658579,,VEQKIN,y,n
Zhang,823866,,VEQSAN,n,n
Zhang,879854,,VEQSIV,y,y
Zhang,622852,,VERHUW,y,y
Zhang,622853,,VERJAE,n,n
Zhang,1577898,,VESBED,n,n
Zhang,1577906,,VESBIH,n,n
Zhang,1577913,,VESBON,y,n
Zhang,882225,,VESPIU,y,n
Zhang,882228,,VESPOA,n,n
Zhang,882230,,VESPUG,n,n
Zhang,1553526,,VESSOE,n,n
Zhang,1553527,,VESSUK,y,n
Zhang,1545199,,VESTIZ,y,n
Zhang,633994,,VETJOU,n,n
Zhang,1569702,,VETPOC,n,n
Zhang,1819117,,VETZIG,n,n
Zhang,1819118,,VETZOM,n,n
Zhang,867082,,VEVKEO,n,n
Zhang,1513019,,VEVTAU,n,y
Zhang,1513019,,VEVTAU01,n,y
Zhang,621947,,VEWLAL,y,n
Zhang,621948,,VEWLEP,y,n
Zhang,621949,,VEWLIT,y,y
Zhang,621950,,VEWLOZ,y,y
Zhang,1830627,,VEWROH,n,n
Zhang,1830628,,VEWRUN,n,n
Zhang,865354,,VEWYON,y,n
Zhang,1527598,,VEXBAE,n,n
Zhang,1527599,,VEXBEI,n,n
Zhang,1540871,,VEXBIM,n,n
Zhang,1814148,,VEXDAG,n,n
Zhang,918182,,VEXPUL,y,y
Zhang,918172,,VEXQOG,y,y
Zhang,1508734,,VEYRID,n,n
Zhang,1561915,,VEYROJ,y,n
Zhang,1561920,,VEYRUP,n,n
Zhang,1588143,,VEYTOL,n,n
Zhang,1813072,,VEYWEE,y,y
Zhang,1827317,,VEZHUG,n,n
Zhang,1827318,,VEZJAO,n,n
Zhang,1827319,,VEZJES,y,n
Zhang,924454,,VEZWOO,n,n
Zhang,1524696,,VICBIV,y,n
Zhang,632190,,VICHEV,y,n
Zhang,647576,,VIDPOO,y,n
Zhang,1471092,,VIDQIL,n,n
Zhang,1524878,,VIDQOR,n,n
Zhang,653680,,VIFFEW,n,n
Zhang,1838972,,VIFLOO,n,n
Zhang,634605,,VIFRUY,n,n
Zhang,1816585,,VIFYOB,y,n
Zhang,1816587,,VIFZAO,y,n
Zhang,1532378,,VIGDAR01,y,n
Zhang,1532379,,VIGDAR02,y,y
Zhang,1835669,,VIGVEP,n,n
Zhang,638436,,VIGWIS,y,n
Zhang,1833955,,VIHJAA,n,n
Zhang,1833956,,VIHJEE,y,n
Zhang,889324,,VIJBUN,n,n
Zhang,649599,,VIJMUX,y,n
Zhang,1523666,,VIJYET02,y,n
Zhang,660266,,VIKFIF,n,y
Zhang,660282,,VIKJIJ,y,n
Zhang,644106,,VIKMAE,n,n
Zhang,964769,,VIKWAP,y,n
Zhang,964770,,VIKWET,y,n
Zhang,950501,,VIMWOF,n,n
Zhang,950502,,VIMWUL,n,n
Zhang,950503,,VIMXAS,n,n
Zhang,950504,,VIMXEW,n,n
Zhang,950505,,VIMXIA,n,n
Zhang,956342,,VIMXOG,n,n
Zhang,285132,,VINCBZ01,n,n
Zhang,922045,,VINFEF,y,n
Zhang,950506,,VINLIP,n,n
Zhang,None,,VIPCAY,n,n
Zhang,631604,,VIPJAG,n,n
Zhang,941301,,VIQCAB,n,n
Zhang,641949,,VISZED,n,y
Zhang,641950,,VISZIH,y,n
Zhang,636601,,VITCUX,y,y
Zhang,658644,,VIVSUP,n,n
Zhang,888182,,VIWGAL,y,y
Zhang,888181,,VIWGEP,y,n
Zhang,888180,,VIWGIT,y,n
Zhang,888179,,VIWGOZ,y,y
Zhang,888178,,VIWGUF,y,n
Zhang,986538,,VIWMUL,n,n
Zhang,986543,,VIWPIC,n,n
Zhang,986545,,VIWPUO,y,n
Zhang,986537,,VIXBEL,n,n
Zhang,712158,,VIYCEN,n,n
Zhang,665567,,VIZTEE,y,n
Zhang,971681,,VIZWAE,y,n
Zhang,971682,,VIZWEI,y,n
Zhang,984465,,VIZXOT,n,n
Zhang,853115,,VOCXUI,y,n
Zhang,634615,,VODBAS,y,y
Zhang,689670,,VOFJIK,y,y
Zhang,None,,VOFTUF,y,n
Zhang,991056,,VOHJAF,y,y
Zhang,702127,,VOHJOS,y,n
Zhang,702128,,VOHJUY,y,n
Zhang,702129,,VOHKAF,y,n
Zhang,995302,,VOHKAG,y,n
Zhang,995303,,VOHKEK,y,n
Zhang,995304,,VOHKIO,y,n
Zhang,995305,,VOHKOU,y,n
Zhang,995307,,VOHKUA,y,n
Zhang,987091,,VOHTUJ,y,n
Zhang,978604,,VOHZOJ,y,n
Zhang,689669,,VOJLIQ,y,y
Zhang,None,,VOKDIJ,y,n
Zhang,1020325,,VOKNOA,y,n
Zhang,662812,,VOKQAO,n,n
Zhang,940359,,VOKZAY,n,n
Zhang,669445,,VOLBII,y,n
Zhang,None,,VOLCEE,n,y
Zhang,1020603,,VOMDEI,y,y
Zhang,1020605,,VOMDOS,y,y
Zhang,1020606,,VOMDUY,y,y
Zhang,None,,VOMFUY,n,n
Zhang,712236,,VOMQAQ,n,n
Zhang,712237,,VOMQEU,n,n
Zhang,1570910,,VOQBIM02,n,y
Zhang,1570911,,VOQBIM03,n,y
Zhang,726482,,VOQQEY,y,n
Zhang,726506,,VOQVUT,n,n
Zhang,986279,,VORDAJ,n,y
Zhang,986629,,VORDEN,n,n
Zhang,730117,,VORJUI,n,y
Zhang,730118,,VORKAP,n,y
Zhang,731284,,VORLIY,n,n
Zhang,731301,,VORPUO,n,n
Zhang,1003805,,VOTYIO,y,n
Zhang,982576,,VOVHAR,n,n
Zhang,1027197,,VOWREG,n,n
Zhang,1027198,,VOWRIK,n,n
Zhang,1026368,,VOZQUY,n,n
Zhang,1026377,,VOZRAF,n,n
Zhang,747818,,VUBTOC,y,n
Zhang,1037460,,VUBXIB,n,n
Zhang,1037461,,VUBXOH,n,n
Zhang,1048268,,VUCBEC,n,n
Zhang,290854,,VUHCOR,y,y
Zhang,1018480,,VUHHEN,n,n
Zhang,800893,,VUHXUT,y,y
Zhang,800892,,VUHYAA,n,y
Zhang,1406757,,VUHYII,n,n
Zhang,1057250,,VUJHAL,n,n
Zhang,1054755,,VULRAX,n,n
Zhang,1054758,,VULREB,n,y
Zhang,264442,,VUMJET,n,n
Zhang,264443,,VUMJIX,y,n
Zhang,1030211,,VUNKAS,y,n
Zhang,1024177,,VUNSII,n,n
Zhang,1026335,,VUNTEF,y,n
Zhang,1053773,,VUNYEK,y,n
Zhang,1024353,,VUPTAC03,n,n
Zhang,1412934,,VUPXIP,n,n
Zhang,1412881,,VUPXOV,n,n
Zhang,960750,,VUQCER,n,n
Zhang,1063943,,VUQJUO,y,y
Zhang,632302,,VUQTEH,n,n
Zhang,1407496,,VUQVIO,n,n
Zhang,704544,,VUQVUZ,y,n
Zhang,1426296,,VUQZIS,n,n
Zhang,1402783,,VURCOC,n,n
Zhang,1055204,,VURJID,y,n
Zhang,761435,,VUSSOS,n,n
Zhang,1404683,,VUSTIO,n,n
Zhang,705451,,VUSYOY,y,n
Zhang,705452,,VUSYUE,y,y
Zhang,705453,,VUSZAL,y,y
Zhang,740765,,VUVBEU,n,n
Zhang,740766,,VUVBIY,n,n
Zhang,1437022,,VUWLAB01,y,y
Zhang,742902,,VUWNUX,n,n
Zhang,742907,,VUWPAF,y,n
Zhang,1288691,,VUXDIC,n,y
Zhang,None,,VUXFEA,y,n
Zhang,799526,,VUZJAC,y,n
Zhang,799527,,VUZJEG,n,n
Zhang,799530,,VUZJUW,n,n
Zhang,799536,,VUZLAE,n,n
Zhang,799538,,VUZLIM,y,n
Zhang,799563,,VUZRIS,y,n
Zhang,799568,,VUZSIT,y,y
Zhang,1441236,,WABGEO,n,n
Zhang,1441237,,WABGIS,n,y
Zhang,1441238,,WABGOY,n,n
Zhang,1427138,,WABLAP,y,n
Zhang,1429312,,WABLOD,n,n
Zhang,803023,,WABMAP,y,n
Zhang,1580796,,WABSOH01,y,n
Zhang,1580795,,WABSOH02,y,y
Zhang,1037853,,WABYIK,y,n
Zhang,1037854,,WABYOQ,n,n
Zhang,1037855,,WABYUW,n,n
Zhang,1037856,,WABZAD,n,n
Zhang,1037857,,WABZEH,n,n
Zhang,803086,,WACHUF,y,n
Zhang,1037850,,WACHUG,n,n
Zhang,1037851,,WACJAO,n,n
Zhang,1037852,,WACJES,n,n
Zhang,803102,,WACMAQ,n,n
Zhang,803123,,WACREZ,n,y
Zhang,803172,,WADPUO,y,n
Zhang,803176,,WADQOJ,n,n
Zhang,803260,,WADYAD,y,n
Zhang,789293,,WAFCAJ01,n,n
Zhang,803278,,WAFCOX,y,n
Zhang,803279,,WAFCUD,y,n
Zhang,803295,,WAFHAO,n,n
Zhang,803310,,WAFJIY,y,n
Zhang,803327,,WAFMIB,n,n
Zhang,1409407,,WAFMOI,n,y
Zhang,1409247,,WAFMUO,n,n
Zhang,1427103,,WAFPAX,n,n
Zhang,793729,,WAFRIG01,n,n
Zhang,746715,,WAFTII,n,n
Zhang,1441918,,WAFVUX,n,n
Zhang,1441919,,WAFWAE,y,y
Zhang,1441920,,WAFWEI,y,n
Zhang,1441921,,WAFWIM,y,y
Zhang,1442318,,WAFWOS,n,n
Zhang,1445750,,WAGDAM,y,n
Zhang,1438377,,WAGMOJ,n,n
Zhang,252570,,WAGROM,y,n
Zhang,790916,,WAGWIM,y,n
Zhang,1442727,,WAHLAV,n,n
Zhang,1442844,,WAHLEZ,n,n
Zhang,1016458,,WAJKAW,y,n
Zhang,259103,,WAJWUA,n,n
Zhang,259122,,WAKBOA,n,n
Zhang,793130,,WAKBUH,n,n
Zhang,253642,,WAKDAO,n,y
Zhang,259858,,WAKGEV,n,n
Zhang,259860,,WAKGOF,n,n
Zhang,259866,,WAKJAU,n,n
Zhang,767732,,WAKJUP,y,y
Zhang,992539,,WAKKAX,n,n
Zhang,992540,,WAKKEB,n,n
Zhang,666173,,WAKMAX01,n,n
Zhang,840624,,WAKRUY,n,n
Zhang,840623,,WAKSAF,n,n
Zhang,1002202,,WALNIJ,n,n
Zhang,1002203,,WALNOP,n,n
